dataset,target_size,algorithm,time,oa,aa,k,selected_bands,selected_weights
salinas,14,c1,0.0,0.925,0.96,0.96,12|18|33|37|40|80|92|95|108|134|137|142|150|165,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.48305684328079224|0.1704433262348175
salinas,15,c1,0.0,0.926,0.96,0.96,12|18|33|35|37|40|80|92|95|108|134|137|142|150|165,0.49416491389274597|0.05081287398934364|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.48305684328079224|0.1704433262348175
salinas,16,c1,0.0,0.926,0.96,0.96,12|18|30|33|35|37|40|80|92|95|108|134|137|142|150|165,0.49416491389274597|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.48305684328079224|0.1704433262348175
salinas,17,c1,0.0,0.926,0.96,0.96,12|18|30|33|35|37|40|80|92|95|107|108|134|137|142|150|165,0.49416491389274597|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.48305684328079224|0.1704433262348175
salinas,18,c1,0.0,0.927,0.96,0.96,8|12|18|30|33|35|37|40|80|92|95|107|108|134|137|142|150|165,0.6371473670005798|0.49416491389274597|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.48305684328079224|0.1704433262348175
salinas,19,c1,0.0,0.927,0.96,0.96,8|12|18|30|33|35|37|40|80|92|95|107|108|134|137|142|150|154|165,0.6371473670005798|0.49416491389274597|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.48305684328079224|1.1445494890213013|0.1704433262348175
salinas,20,c1,0.0,0.927,0.961,0.961,8|12|18|30|33|35|37|40|80|92|95|107|108|134|137|142|149|150|154|165,0.6371473670005798|0.49416491389274597|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.1704433262348175
salinas,21,c1,0.0,0.928,0.961,0.961,8|12|18|30|33|35|37|40|80|92|95|107|108|134|137|142|149|150|154|156|165,0.6371473670005798|0.49416491389274597|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175
salinas,22,c1,0.0,0.928,0.961,0.961,8|12|17|18|30|33|35|37|40|80|92|95|107|108|134|137|142|149|150|154|156|165,0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175
salinas,23,c1,0.0,0.929,0.963,0.963,8|12|17|18|30|33|35|37|40|80|92|95|107|108|134|137|142|149|150|154|156|165|181,0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.024010363966226578
salinas,24,c1,0.0,0.929,0.963,0.963,8|12|17|18|30|33|35|37|40|80|82|92|95|107|108|134|137|142|149|150|154|156|165|181,0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.024010363966226578
salinas,25,c1,0.0,0.93,0.963,0.963,7|8|12|17|18|30|33|35|37|40|80|82|92|95|107|108|134|137|142|149|150|154|156|165|181,0.010451249778270721|0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.024010363966226578
salinas,26,c1,0.0,0.93,0.963,0.963,5|7|8|12|17|18|30|33|35|37|40|80|82|92|95|107|108|134|137|142|149|150|154|156|165|181,0.034529559314250946|0.010451249778270721|0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.024010363966226578
salinas,27,c1,0.0,0.932,0.964,0.964,5|7|8|12|17|18|30|33|35|37|40|53|80|82|92|95|107|108|134|137|142|149|150|154|156|165|181,0.034529559314250946|0.010451249778270721|0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.018622275441884995|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.024010363966226578
salinas,28,c1,0.0,0.932,0.964,0.964,5|7|8|12|17|18|30|33|35|37|40|53|80|82|92|95|107|108|134|137|142|149|150|154|156|165|181|195,0.034529559314250946|0.010451249778270721|0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.018622275441884995|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.024010363966226578|0.05433670058846474
salinas,29,c1,0.0,0.932,0.964,0.964,5|7|8|12|17|18|30|33|35|37|40|53|80|82|92|95|107|108|134|137|142|149|150|154|156|165|172|181|195,0.034529559314250946|0.010451249778270721|0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.018622275441884995|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.015025277622044086|0.024010363966226578|0.05433670058846474
salinas,30,c1,0.0,0.932,0.964,0.964,4|5|7|8|12|17|18|30|33|35|37|40|53|80|82|92|95|107|108|134|137|142|149|150|154|156|165|172|181|195,0.049492303282022476|0.034529559314250946|0.010451249778270721|0.6371473670005798|0.49416491389274597|0.08503462374210358|0.05081287398934364|0.0419987328350544|0.04652639478445053|0.24790740013122559|0.5510907173156738|0.9090167284011841|0.018622275441884995|0.7097654342651367|0.0321815125644207|0.1249266266822815|0.5659502744674683|0.4164128005504608|0.11000795662403107|0.01027696579694748|0.039703093469142914|0.04780243709683418|0.041103385388851166|0.48305684328079224|1.1445494890213013|0.012784074991941452|0.1704433262348175|0.015025277622044086|0.024010363966226578|0.05433670058846474
salinas,2,bsdr,4.65,0.814,0.846,0.846,73|134,1|1
salinas,3,bsdr,9.962,0.882,0.915,0.915,48|103|152,1|1|1
salinas,4,bsdr,4.79,0.887,0.929,0.929,43|66|120|159,1|1|1|1
salinas,5,bsdr,6.701,0.89,0.934,0.934,22|72|97|126|159,1|1|1|1|1
salinas,6,bsdr,10.419,0.91,0.946,0.946,22|48|63|121|140|163,1|1|1|1|1|1
salinas,7,bsdr,5.14,0.913,0.95,0.95,22|48|74|102|126|152|166,1|1|1|1|1|1|1
salinas,8,bsdr,10.518,0.912,0.95,0.95,23|44|63|93|121|134|159|177,1|1|1|1|1|1|1|1
salinas,9,bsdr,5.313,0.912,0.949,0.949,22|42|61|66|100|120|140|162|177,1|1|1|1|1|1|1|1|1
salinas,10,bsdr,10.91,0.917,0.955,0.955,23|30|48|74|93|120|126|140|158|182,1|1|1|1|1|1|1|1|1|1
salinas,11,bsdr,6.501,0.915,0.954,0.954,22|31|43|61|63|97|120|134|152|164|184,1|1|1|1|1|1|1|1|1|1|1
salinas,12,bsdr,10.935,0.921,0.956,0.956,19|29|47|48|83|94|120|121|140|158|161|182,1|1|1|1|1|1|1|1|1|1|1|1
salinas,13,bsdr,11.106,0.92,0.954,0.954,14|22|42|58|61|68|99|121|127|140|159|161|188,1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,14,bsdr,5.594,0.919,0.954,0.954,22|25|43|48|66|85|93|109|120|129|140|162|166|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,15,bsdr,11.286,0.921,0.957,0.957,22|23|42|48|58|74|82|102|120|121|134|152|162|166|184,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,16,bsdr,5.587,0.925,0.96,0.96,15|30|31|42|58|80|84|93|109|121|127|140|152|163|175|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,17,bsdr,11.47,0.924,0.959,0.959,22|25|38|45|48|65|80|93|102|112|120|126|153|161|162|175|187,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,18,bsdr,11.782,0.923,0.959,0.959,15|22|38|42|48|65|66|74|93|112|121|134|153|161|175|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,19,bsdr,5.797,0.924,0.959,0.959,14|23|43|48|58|70|85|93|102|112|121|129|140|152|160|161|175|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,20,bsdr,11.721,0.926,0.959,0.959,14|22|31|42|48|58|63|83|93|99|121|126|133|140|161|162|164|175|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,21,bsdr,6.003,0.925,0.96,0.96,14|30|31|37|42|48|73|85|93|102|112|120|128|129|140|161|162|166|181|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,22,bsdr,12.146,0.923,0.958,0.958,15|22|30|31|45|48|83|84|85|102|103|120|126|128|134|135|158|161|165|181|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,23,bsdr,12.149,0.928,0.962,0.962,15|25|31|38|48|58|66|80|85|93|99|111|120|127|140|152|161|162|182|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,24,bsdr,5.835,0.925,0.961,0.961,14|22|25|37|44|48|58|63|83|84|88|101|112|119|120|129|134|152|161|162|169|181|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,25,bsdr,6.029,0.925,0.96,0.96,16|22|25|38|43|48|58|84|85|92|94|100|112|120|126|140|152|157|163|166|182|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,26,bsdr,6.221,0.927,0.962,0.962,15|22|29|31|38|43|48|58|70|83|84|94|100|112|120|128|140|152|160|162|164|175|182|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,27,bsdr,6.14,0.925,0.961,0.961,15|22|24|25|38|48|58|81|82|84|93|102|120|128|134|140|152|158|159|166|186|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,28,bsdr,6.243,0.929,0.963,0.963,15|22|31|38|43|48|58|80|85|94|100|101|111|120|126|128|139|140|152|161|162|165|183|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,29,bsdr,6.301,0.925,0.961,0.961,15|22|30|31|32|42|43|44|61|82|83|84|94|101|111|120|128|130|133|152|160|161|166|173|181|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,30,bsdr,6.267,0.93,0.962,0.962,15|22|26|31|38|43|48|58|80|81|85|93|94|100|101|111|120|126|128|139|140|158|161|162|166|173|187|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,2,c1_wo_dsc,391.89,0.753,0.73,0.73,38|66,0.01605403795838356|0.004555420018732548
salinas,3,c1_wo_dsc,0.0,0.807,0.849,0.849,38|66|107,0.01605403795838356|0.004555420018732548|0.0043629189021885395
salinas,4,c1_wo_dsc,0.0,0.862,0.9,0.9,38|40|66|107,0.01605403795838356|0.0039296457543969154|0.004555420018732548|0.0043629189021885395
salinas,5,c1_wo_dsc,0.0,0.874,0.916,0.916,38|40|66|92|107,0.01605403795838356|0.0039296457543969154|0.004555420018732548|0.2885074019432068|0.0043629189021885395
salinas,6,c1_wo_dsc,0.0,0.892,0.932,0.932,38|40|66|92|107|137,0.01605403795838356|0.0039296457543969154|0.004555420018732548|0.2885074019432068|0.0043629189021885395|0.32370200753211975
salinas,7,c1_wo_dsc,0.0,0.893,0.932,0.932,38|40|66|92|97|107|137,0.01605403795838356|0.0039296457543969154|0.004555420018732548|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975
salinas,8,c1_wo_dsc,0.0,0.897,0.937,0.937,36|38|40|66|92|97|107|137,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.004555420018732548|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975
salinas,9,c1_wo_dsc,0.0,0.901,0.939,0.939,36|38|40|66|80|92|97|107|137,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975
salinas,10,c1_wo_dsc,0.0,0.903,0.94,0.94,36|38|40|61|66|80|92|97|107|137,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975
salinas,11,c1_wo_dsc,0.0,0.913,0.944,0.944,36|38|40|55|61|66|80|92|97|107|137,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975
salinas,12,c1_wo_dsc,0.0,0.919,0.953,0.953,36|38|40|55|61|66|80|92|97|107|137|173,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.0035286652855575085
salinas,13,c1_wo_dsc,0.0,0.922,0.957,0.957,36|38|40|55|61|66|80|92|97|107|137|152|173,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.23178893327713013|0.0035286652855575085
salinas,14,c1_wo_dsc,0.0,0.923,0.958,0.958,36|38|40|50|55|61|66|80|92|97|107|137|152|173,0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.23178893327713013|0.0035286652855575085
salinas,15,c1_wo_dsc,0.0,0.926,0.959,0.959,34|36|38|40|50|55|61|66|80|92|97|107|137|152|173,0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.23178893327713013|0.0035286652855575085
salinas,16,c1_wo_dsc,0.0,0.929,0.961,0.961,14|34|36|38|40|50|55|61|66|80|92|97|107|137|152|173,0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.23178893327713013|0.0035286652855575085
salinas,17,c1_wo_dsc,0.0,0.93,0.962,0.962,7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|152|173,0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.23178893327713013|0.0035286652855575085
salinas,18,c1_wo_dsc,0.0,0.93,0.962,0.962,7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|139|152|173,0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.00461793877184391|0.23178893327713013|0.0035286652855575085
salinas,19,c1_wo_dsc,0.0,0.931,0.963,0.963,7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|139|152|154|173,0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.00461793877184391|0.23178893327713013|0.0035790535621345043|0.0035286652855575085
salinas,20,c1_wo_dsc,0.0,0.931,0.963,0.963,5|7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|139|152|154|173,0.006272610276937485|0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.00461793877184391|0.23178893327713013|0.0035790535621345043|0.0035286652855575085
salinas,21,c1_wo_dsc,0.0,0.933,0.964,0.964,5|7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|139|152|154|173|180,0.006272610276937485|0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.00461793877184391|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,22,c1_wo_dsc,0.0,0.933,0.965,0.965,5|7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|138|139|152|154|173|180,0.006272610276937485|0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,23,c1_wo_dsc,0.0,0.933,0.965,0.965,5|7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|138|139|150|152|154|173|180,0.006272610276937485|0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,24,c1_wo_dsc,0.0,0.933,0.964,0.964,4|5|7|14|34|36|38|40|50|55|61|66|80|92|97|107|137|138|139|150|152|154|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2627801299095154|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,25,c1_wo_dsc,0.0,0.933,0.965,0.965,4|5|7|14|27|34|36|38|40|50|55|61|66|80|92|97|107|137|138|139|150|152|154|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2627801299095154|0.006919474340975285|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,26,c1_wo_dsc,0.0,0.933,0.965,0.965,4|5|7|13|14|27|34|36|38|40|50|55|61|66|80|92|97|107|137|138|139|150|152|154|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2647473216056824|0.2627801299095154|0.006919474340975285|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,27,c1_wo_dsc,0.0,0.933,0.965,0.965,4|5|7|13|14|27|34|36|38|40|50|55|61|66|80|92|97|107|133|137|138|139|150|152|154|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2647473216056824|0.2627801299095154|0.006919474340975285|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.010999771766364574|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.0035286652855575085|0.004848323296755552
salinas,28,c1_wo_dsc,0.0,0.933,0.965,0.965,4|5|7|13|14|27|34|36|38|40|50|55|61|66|80|92|97|107|133|137|138|139|150|152|154|159|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2647473216056824|0.2627801299095154|0.006919474340975285|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.010999771766364574|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.27235934138298035|0.0035286652855575085|0.004848323296755552
salinas,29,c1_wo_dsc,0.0,0.933,0.965,0.965,4|5|7|13|14|27|34|36|38|40|50|55|61|66|80|92|97|107|133|137|138|139|149|150|152|154|159|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2647473216056824|0.2627801299095154|0.006919474340975285|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.010999771766364574|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.006914360914379358|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.27235934138298035|0.0035286652855575085|0.004848323296755552
salinas,30,c1_wo_dsc,0.0,0.933,0.965,0.965,4|5|7|13|14|25|27|34|36|38|40|50|55|61|66|80|92|97|107|133|137|138|139|149|150|152|154|159|173|180,0.0033277554903179407|0.006272610276937485|0.00928050372749567|0.2647473216056824|0.2627801299095154|0.004003280773758888|0.006919474340975285|0.34148040413856506|0.33719319105148315|0.01605403795838356|0.0039296457543969154|0.2718839645385742|0.01100879441946745|0.003277342999354005|0.004555420018732548|0.006487212143838406|0.2885074019432068|0.0012807975290343165|0.0043629189021885395|0.010999771766364574|0.32370200753211975|0.006856805179268122|0.00461793877184391|0.006914360914379358|0.0024344795383512974|0.23178893327713013|0.0035790535621345043|0.27235934138298035|0.0035286652855575085|0.004848323296755552
salinas,2,msobsdr,93.228,0.814,0.846,0.846,74|134,1|1
salinas,3,msobsdr,94.745,0.879,0.899,0.899,48|102|158,1|1|1
salinas,4,msobsdr,96.394,0.894,0.933,0.933,47|66|127|158,1|1|1|1
salinas,5,msobsdr,99.428,0.888,0.928,0.928,1|9|44|89|152,1|1|1|1|1
salinas,6,msobsdr,100.789,0.909,0.949,0.949,31|58|92|121|152|181,1|1|1|1|1|1
salinas,7,msobsdr,103.102,0.911,0.948,0.948,23|48|63|102|128|158|182,1|1|1|1|1|1|1
salinas,8,msobsdr,103.452,0.915,0.951,0.951,23|48|61|93|120|137|160|183,1|1|1|1|1|1|1|1
salinas,9,msobsdr,106.411,0.914,0.952,0.952,25|44|66|92|121|129|152|162|184,1|1|1|1|1|1|1|1|1
salinas,10,msobsdr,107.97,0.915,0.951,0.951,22|44|48|66|93|120|134|160|162|189,1|1|1|1|1|1|1|1|1|1
salinas,11,msobsdr,109.56,0.919,0.954,0.954,22|30|48|60|93|100|121|140|162|164|189,1|1|1|1|1|1|1|1|1|1|1
salinas,12,msobsdr,110.274,0.897,0.935,0.935,60|103|120|142|163|173|177|183|188|192|197|200,1|1|1|1|1|1|1|1|1|1|1|1
salinas,13,msobsdr,112.805,0.921,0.956,0.956,20|31|43|58|60|93|97|120|136|140|163|180|191,1|1|1|1|1|1|1|1|1|1|1|1|1
